post,label
"['guy', 'would', 'girlfriend', 'want', 'get', 'abortion', 'girl', 'would', 'boyfriend', 'want', 'get', 'abortion', 'would', 'strongly']",0
"['worry', 'increase', 'spamming', 'spamming', 'much', 'everyday', 'moment', 'really', 'nothing', 'well', 'lol', 'lol', 'worry', 'sweetie']",0
"['know', 'otep', 'band', 'xd', 'otep', 'woman', 'cardinal', 'hell', 'poet', 'otep', 'poet', 'spell', 'backward', 'ohh', 'believe']",0
"['freedom', 'speech', 'mean', 'speak', 'without', 'censorship', 'mean', 'speak', 'language', 'choose', 'also', 'mean', 'speak', 'ordinal', 'amendment', 'stop', 'speak', 'mean', 'freedom', 'speech', 'say', 'want', 'language', 'choose', 'found', 'father', 'pick', 'national', 'language', 'reason']",0
"['gather', 'experience', 'respect', 'fear', 'law', 'respect', 'law', 'stand', 'date', 'design', 'keep', 'people', 'thumb', 'law', 'enforcement', 'mean', 'help', 'rather', 'hurt', 'care', 'however']",0
"['simplicity', 'paraphrase', 'tone', 'word', 'order', 'also', 'change', 'meaning', 'use', 'slang', 'profanity', 'bad', 'word', 'mouth']",0
"['giddy', 'cowboy', 'every', 'day', 'sister', 'laugh', 'loud']",0
"['girl', 'tough', 'enough', 'fight', 'guy']",0
"['girl', 'care', 'guy', 'circumcise', 'boyfriend', 'circumcise', 'guy', 'circumcise', 'yes']",0
"['girl', 'prefer', 'men', 'long', 'hair', 'short', 'hair', 'guy', 'prefer', 'girl', 'short', 'hair', 'medium', 'length', 'hair', 'long', 'hair', 'long', 'hair', 'know', 'pain', 'ass', 'take', 'care', 'sexy']",0
"['girl', 'prefer', 'sneaker', 'dress', 'shoe', 'flip', 'flop', 'guy', 'prefer', 'flip', 'flop', 'sneaker', 'boot', 'heel', 'prefer', 'boot']",0
"['girl', 'think', 'sexy', 'guy', 'offer', 'go', 'get', 'tampon', 'pregnancy', 'test', 'guy', 'would', 'run', 'store', 'get', 'girlfriend', 'wife', 'box', 'tampon', 'pregnancy', 'test', 'part', 'nature', 'ok']",0
"['girl', 'notice', 'hot', 'guy', 'follow', 'really', 'attractive', 'lmao', 'guy', 'follow', 'girl', 'think', 'hot', 'yes', 'yes']",0
"['girl', 'girl', 'think', 'order', 'love', 'put', 'guy', 'relationship', 'important', 'sex', 'would', 'dump', 'girl', 'simply', 'would', 'put', 'shame', 'explain', 'would', 'stop', 'date', 'sex', 'step', 'mean', 'mean', 'serious', 'friend']",0
"['girl', 'would', 'ever', 'date', 'guy', 'short', 'yes']",0
"['girl', 'would', 'ever', 'name', 'ordinal', 'son', 'boyfriend', 'husband', 'guy', 'would', 'ever', 'name', 'ordinal', 'daughter', 'girlfriend', 'wife', 'give', 'daughter', 'middle', 'name', 'wifes', 'ordinal', 'name']",0
"['girl', 'pregnant', 'likely', 'baby', 'daddy', 'boy', 'someone', 'pregnant', 'baby', 'likely', 'exwife']",0
"['girl', 'wear', 'little', 'amount', 'makeup', 'like', 'obvious', 'plenty', 'guy', 'like', 'girl', 'little', 'lot', 'makeup', 'little', 'bit']",0
"['girl', 'get', 'pregnant', 'guy', 'leave', 'tell', 'pregnant', 'keep', 'baby', 'guy', 'get', 'girlfriend', 'pregnant', 'want', 'baby', 'leave', 'stick', 'mistake', 'make', 'baby', 'ask', 'make', 'much', 'less', 'left', 'alone']",0
"['give', 'brief', 'explanation', 'username', 'come', 'pass', 'jail', 'several', 'time']",0
"['phrase', 'word', 'best', 'friend', 'use', 'time', 'outstanding']",0
['gmybfymmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm'],0
"['go', 'believe', 'saying', 'true', 'sometimes', 'unless', 'hot', 'chick', 'lol']",0
"['go', 'please', 'leave', 'spam', 'come', 'back', 'soon', 'leave', 'time', 'fun', 'okies']",0
"['good', 'cop', 'bad', 'cop', 'lol', 'bad', 'cop']",0
"['guilty', 'kill', 'cardinal', 'ask', 'brittany']",0
"['guy', 'sure', 'spam', 'back', 'please', 'would', 'really', 'like', 'haha', 'cool', 'later', 'anyone', 'want', 'spammed', 'send', 'comment', 'get', 'right', 'thank', 'date']",0
"['guy', 'care', 'girl', 'spit', 'swallow', 'spit', 'swallow', 'find', 'incredibly', 'erotic', 'girl', 'swallow', 'guy']",0
"['thank', 'much', 'detail', 'appreciate']",0
"['since', 'ever', 'want', 'talk', 'someone', 'something', 'afraid', 'reaction', 'yes']",0
"['haha', 'new', 'picture', 'look', 'good']",0
"['haha', 'person', 'rebel', 'lol', 'kiss']",0
"['haha', 'figure', 'p', 'assume', 'illegal', 'go', 'prostitute', 'gpe', 'illegal', 'get', 'prostitute', 'gpe', 'illegal', 'go', 'keep', 'brothel', 'haha', 'illegal', 'hooker', 'gpe', 'gpe', 'go']",0
"['haha', 'suppose', 'could', 'p', 'really', 'want', 'go', 'org', 'gpe', 'never', 'gpe', 'would', 'love', 'go', 'would', 'lmao']",0
"['haha', 'nice', 'one', 'really', 'want', 'go', 'aberdeen', 'love', 'scotland', 'place', 'amaze', 'use', 'live', 'scotland', 'gpe', 'pretty', 'awesome', 'p', 'yeay', 'really', 'like', 'place', 'ever', 'gpe', 'place', 'amaze']",0
"['haha', 'true', 'love', 'girl', 'kiss']",0
"['haha', 'shock', 'p', 'come', 'gpe', 'p', 'kool', 'invite', 'list', 'bring', 'beer', 'lmao']",0
"['happy', 'birthday', 'thank']",0
"['happy', 'date', 'hope', 'day', 'great', 'thank', 'mean', 'lot']",0
"['gay', 'person', 'ever', 'try', 'yes', 'go', 'way']",0
"['teacher', 'ever', 'try', 'force', 'political', 'view']",0
"['anybody', 'ever', 'catch', 'lie', 'parent', 'aunt', 'uncles', 'sibling', 'grandparent', 'friends']",0
"['anyone', 'ever', 'accuse', 'fake', 'deal', 'never']",0
"['anyone', 'ever', 'beg', 'buy', 'something', 'could', 'buy', 'either', 'embarrass', 'old', 'enough', 'sort', 'item', 'buy', 'others', 'ever', 'beggar', 'never', 'begger', 'buy', 'cigarette', 'underage', 'kid', 'feminine', 'product', 'wife', 'married']",0
"['anyone', 'ever', 'dislike', 'jealousy', 'know', 'person']",0
"['anything', 'terrible', 'happen', 'life', 'haunt', 'everyday', 'matter', 'much', 'try', 'move', 'since', 'let', 'thing', 'go', 'least', 'faded', 'something', 'could', 'happen', 'cause', 'feeling', 'ordinal', 'gulf', 'war', 'plane', 'come', 'fire', 'alight', 'attack', 'plane', 'put', 'fire', 'mark', 'torres', 'kill', 'fire', 'put', 'behind', 'take', 'forever', 'still', 'dream']",0
"['life', 'ever', 'change', 'apparently', 'random', 'occurrence', 'yes', 'meet', 'exwife', 'laundry', 'matt']",0
"['look', 'back', 'certain', 'event', 'past', 'simply', 'could', 'grasp', 'could', 'think', 'time', 'like', 'seem', 'ridiculous', 'something', 'like', 'yeah', 'like', 'really', 'horrible', 'job', 'hotel']",0
"['family', 'member', 'ever', 'hurtful', 'talk', 'ever', 'close']",0
['girlfriend'],0
"['eat', 'pussy', 'yes', 'year', 'old', 'divorce', 'date', 'daughter', 'yeah', 'eat', 'exwifes', 'pussy']",0
"['ever', 'cheat', 'relationship', 'make', 'commitment', 'keep']",0
"['ever', 'alcoholic', 'beverage', 'yes']",0
"['ever', 'sleep', 'broken', 'heart', 'yes', 'right', 'divorce']",0
"['ever', 'meet', 'anyone', 'live', 'lie']",0
"['ever', 'receive', 'valentine', 'day', 'card', 'date']",0
"['strip', 'club', 'much', 'money', 'spend', 'many', 'many', 'many', 'time', 'much', 'count']",0
"['ever', 'part', 'search', 'rescue', 'team', 'yes', 'navy']",0
"['ever', 'bully', 'bully', 'great', 'amount', 'elementary', 'shallow', 'reason', 'lol', 'somewhat', 'middle', 'school', 'nothing', 'worthwhile', 'really', 'scrappy', 'little', 'guy', 'get', 'push', 'around', 'much']",0
"['ever', 'dare', 'kiss', 'someone', 'would', 'rather', 'yes', 'anyway']",0
"['ever', 'fight', 'win', 'several', 'win', 'lose']",0
"['ever', 'motorcycle', 'show', 'never', 'cardinal', 'harley', 'shovelhead', 'nice', 'enough', 'show', 'good', 'enough', 'ride', 'lol']",0
"['ever', 'situation', 'someone', 'try', 'convert', 'convince', 'believe', 'religion', 'even', 'though', 'go', 'comfortably', 'believe', 'say', 'people', 'firmly', 'say', 'practicing', 'norp', 'stop']",0
"['ever', 'ambulance', 'yes', 'ordinal', 'time', 'sex', 'ordinal', 'time', 'take', 'hospital', 'asthma', 'attack']",0
"['ever', 'love', 'make', 'think', 'real', 'love', 'marry', 'look', 'eye', 'wake', 'ask', 'love', 'say', 'yes', 'bad', 'believe']",0
"['ever', 'subway', 'yes', 'org', 'gpe']",0
"['ever', 'roller', 'skate', 'blading', 'ice', 'skating', 'enjoy', 'would', 'want', 'try', 'like', 'ankle', 'strong', 'enough']",0
"['ever', 'set', 'something', 'gotten', 'trouble', 'happen', 'think', 'would', 'react', 'set', 'set', 'fail', 'often', 'succeed']",0
"['ever', 'scared', 'able', 'move', 'never', 'ordinal', 'gulf', 'war', 'make', 'people', 'look', 'stupid']",0
"['ever', 'buy', 'gumball', 'huge', 'machine', 'gumball', 'hard', 'rock']",0
"['ever', 'break', 'promise', 'big', 'regret', 'promise', 'exwife', 'would', 'never', 'leave']",0
"['ever', 'catch', 'girlfriendboyfriend', 'check', 'someone', 'else', 'mad', 'look', 'big', 'deal']",0
"['ever', 'cheat', 'relationship', 'regret', 'never', 'cheat']",0
"['ever', 'cheat', 'never']",0
"['ever', 'climax', 'every', 'day']",0
"['ever', 'consider', 'change', 'name', 'would', 'change', 'like', 'name', 'patrick', 'mean', 'leader', 'men']",0
"['ever', 'contract', 'std', 'girl', 'sex', 'cardinal', 'person', 'get', 'std', 'think', 'everyone', 'answer', 'make', 'wonder', 'lie', 'lol', 'navy', 'date', 'travel', 'world', 'sleep', 'hooker', 'men', 'cardinal', 'woman', 'always', 'wear', 'condom', 'practice', 'safe', 'sex', 'never', 'std']",0
"['ever', 'sex', 'sexual', 'fantasy', 'yes', 'yes']",0
"['ever', 'date', 'someone', 'band', 'yes']",0
"['ever', 'anything', 'illegal', 'time']",0
"['ever', 'receive', 'shocker', 'pink', 'one', 'stink', 'yeah']",0
"['ever', 'eat', 'exotic', 'food', 'crocodile', 'coon', 'beaver', 'buffalo', 'snake', 'dog', 'shark', 'aligator', 'walk', 'talk', 'wiggle', 'move', 'shoot', 'grill', 'eat']",0
"['ever', 'fake', 'age', 'point']",0
"['ever', 'fall', 'best', 'friend', 'never']",0
"['ever', 'felt', 'like', 'king', 'every', 'day', 'birthday']",0
"['ever', 'flash', 'anyone', 'many', 'time', 'include', 'boyfriend', 'girlfriend', 'girl', 'mean', 'boob', 'girl', 'package', 'guy', 'never']",0
"['ever', 'go', 'summer', 'school', 'year', 'reason', 'never', 'go', 'summer', 'school']",0
"['ever', 'celebrity', 'crush', 'famous', 'youtube', 'tv', 'etc', 'make', 'crush', 'strictly', 'look', 'org', 'yeay', 'nice', 'boob', 'hot']",0
"['ever', 'crush', 'cardinal', 'boyfriendgirlfriend', 'friend', 'deal', 'situation', 'one', 'young', 'sister', 'friend', 'lol', 'sleep']",0
"['ever', 'false', 'pregnancy', 'test', 'r', 'guy', 'gf', 'ever', 'false', 'pregnancy', 'test', 'nope']",0
"['ever', 'eating', 'disorder']",0
"['ever', 'sour', 'patch', 'kid', 'wish', 'real', 'could', 'really', 'use', 'friend', 'c', 'never', 'know']",0
"['ever', 'sex', 'water', 'pool', 'shower', 'ocean', 'lake', 'bath', 'body', 'water', 'one', 'like', 'want', 'try', 'yes', 'really', 'like']",0
"['ever', 'sex', 'beach', 'drink', 'lol', 'would', 'want', 'yes', 'never', 'sand', 'get', 'way']",0
"['ever', 'someone', 'invite', 'house', 'date', 'away', 'come', 'time', 'texted', 'ask', 'time', 'want', 'come', 'never', 'respond', 'yes', 'change', 'mind', 'suck']",0
"['ever', 'hook', 'someone', 'take', 'marry', 'feel', 'guilty', 'would', 'say', 'yes', 'never', 'would']",0
"['ever', 'indulge', 'catfight', 'fight', 'never', 'catfight']",0
"['ever', 'mow', 'yard', 'often', 'would', 'like', 'mow', 'twice', 'week', 'kid', 'pay']",0
"['ever', 'pass', 'sight', 'blood', 'never', 'pass', 'sight', 'blood']",0
"['ever', 'put', 'put', 'think', 'sometimes', 'hot', 'chick', 'make', 'laugh']",0
"['ever', 'question', 'gender', 'like', 'girl', 'ever', 'wonder', 'girl', 'outside', 'boy', 'inside', 'vice', 'versa', 'make', 'sense', 'always', 'like', 'man']",0
"['ever', 'ride', 'subway', 'like', 'would', 'want', 'yes', 'gpe', 'gpe', 'dark', 'norp', 'smelly', 'fun', 'norp', 'kind', 'way']",0
"['ever', 'roleplay', 'sex', 'favorite', 'thing', 'play', 'exteacher', 'student', 'neighbor', 'ect', 'r', 'would', 'want', 'play', 'home', 'invasion', 'hooker', 'person', 'little', 'girl']",0
"['ever', 'see', 'black', 'widow', 'spider', 'inside', 'house', 'would', 'react', 'see', 'one', 'put', 'jar', 'take', 'outside']",0
"['ever', 'see', 'america', 'get', 'talent', 'gpe', 'britains', 'get', 'talent', 'watch', 'date', 'act', 'amaze', 'others', 'much', 'lmao', 'nope', 'never']",0
"['ever', 'see', 'someone', 'fire', 'gun', 'person', 'dad', 'number', 'people', 'navy']",0
"['ever', 'see', 'movie', 'norbit', 'love', 'movie', 'favorite', 'part', 'like', 'go', 'water', 'slide', 'tackle', 'norbit', 'bed', 'never', 'see']",0
"['ever', 'see', 'favorite', 'band', 'concert', 'use', 'obsess', 'jonas', 'brother', 'go', 'see', 'live', 'laugh', 'ass', 'yes', 'molly', 'hatchet', 'def', 'leppard']",0
"['ever', 'shoplift', 'yes', 'comic', 'book']",0
"['ever', 'smell', 'someone', 'gas', 'gas']",0
"['ever', 'speak', 'someone', 'seem', 'completely', 'uninterested', 'give', 'word', 'answer', 'whole', 'time', 'react', 'yes', 'stop', 'talk', 'walk', 'away']",0
"['ever', 'strip', 'money', 'would', 'friend', 'stripper', 'would', 'friends', 'stripper', 'friend', 'stripper', 'fine', 'make', 'money']",0
"['ever', 'suck', 'another', 'norp', 'dick', 'yes', 'jail']",0
"['ever', 'swear', 'parent', 'happen', 'say', 'never', 'use', 'curse', 'word', 'around', 'parent', 'fine', 'never', 'swear']",0
"['ever', 'take', 'picture', 'cardinal', 'little', 'booths', 'one', 'friend', 'stick', 'head', 'take', 'picture', 'see', 'corner', 'photo', 'xd', 'lol', 'never']",0
"['ever', 'tell', 'someone', 'like', 'feel', 'way', 'affect', 'stop', 'sleep', 'together', 'become', 'good', 'friend']",0
"['ever', 'try', 'get', 'high', 'household', 'product', 'never']",0
"['ever', 'use', 'drunk', 'excuse', 'say', 'something']",0
"['ever', 'watch', 'show', 'avatar', 'last', 'airbender', 'character', 'favorite', 'check', 'sometime', 'get', 'chance', 'good', 'watch']",0
"['ever', 'willingly', 'accidentally', 'hurt', 'animal', 'shoot', 'really', 'sick', 'dog', 'horse', 'lame', 'get', 'good', 'hate']",0
"['ever', 'witness', 'poltergeist', 'believe', 'ghost']",0
"['ever', 'wonder', 'scientist', 'make', 'thing', 'say', 'true', 'since', 'general', 'public', 'never', 'test', 'judgment', 'think', 'fairly', 'honest', 'discovery', 'pretty', 'honest', 'scientist', 'go', 'result']",0
"['ever', 'drug', 'wish']",0
"['sex', 'virgin', 'would', 'sex', 'virgin', 'would', 'love']",0
"['hear', 'afraid', 'eminem', 'amazing', 'song', 'love', 'big', 'eminem', 'fan']",0
"['lose', 'faith', 'cause', 'think', 'could', 'cause', 'lose', 'faith', 'type', 'thing', 'faith', 'nope', 'firmly', 'believe', 'norp', 'god']",0
"['play', 'wii', 'sport', 'yet', 'yes', 'baseball', 'game', 'favorite']",0
"['read', 'tumblr', 'yet', 'sure', 'would', 'like', 'thing', 'sorry']",0
"['see', 'delicious', 'video', 'sorry']",0
"['parent', 'ever', 'manipulate', 'manipulate', 'others']",0
"['religious', 'view', 'change', 'kid', 'go', 'catholic', 'school', 'change', 'view', 'church']",0
"['try', 'use', 'harmony', 'adult', 'friend', 'finder', 'successful']",0
"['ever', 'eat', 'pussy', 'taste', 'right', 'yes', 'really', 'sexy']",0
"['date', 'asians', 'would', 'date', 'everybody', 'else', 'include', 'norp', 'norp', 'black', 'white', 'norp', 'etc', 'never', 'chance', 'norp']",0
"['date', 'thankful']",0
"['hi', 'hi']",0
"['hello', 'everyone', 'go', 'small', 'spam', 'session', 'online', 'school', 'work', 'time', 'limited', 'everyone', 'feeling', 'time', 'good', 'thanxx']",0
"['hello', 'find', 'profile', 'hmm', 'wonder', 'ask', 'question', 'cardinal', 'people', 'follow', 'show', 'home', 'page']",0
"['hey', 'new', 'please', 'ask', 'question', 'okay', 'try', 'best']",0
"['hey', 'dude', 'hey', 'date']",0
"['hey', 'everyone', 'sorry', 'immature', 'someone', 'hack', 'account', 'really', 'sorry', 'please', 'ignore', 'everything', 'say', 'lot', 'love', 'gpe', 'kiss']",0
"['hey', 'everyone', 'recently', 'hear', 'song', 'dynamite', 'person', 'somehow', 'get', 'addict', 'way', 'say', 'dynamite', 'would', 'rate', 'song', 'never', 'hear']",0
"['hey', 'everyone', 'follow', 'spam', 'want', 'ask', 'question', 'please', 'tell', 'stalker', 'know', 'say', 'real', 'marry', 'guy', 'porn', 'site', 'lol', 'good', 'baby']",0
"['hey', 'date', 'good']",0
"['hey', 'good', 'sweetie', 'go', 'camp', 'date', 'time', 'money']",0
"['hey', 'hope', 'well', 'far', 'anything', 'make', 'laugh', 'date', 'well', 'thanx', 'yes', 'laugh', 'work', 'bos', 'dork']",0
"['hey', 'smile', 'date', 'saw', 'send', 'message']",0
"['hey', 'sweetheart', 'date']",0
"['hey', 'sweetie']",0
"['hey', 'say', 'rabbit', 'say', 'rabbit', 'org', 'date']",0
"['hi', 'mass', 'question', 'clone', 'thecatiives', 'capital', 'instead', 'l', 'send', 'sadistic', 'question', 'trust', 'anything', 'ask', 'click', 'profile', 'link', 'exact', 'profile', 'question', 'ask', 'tokies', 'thanks']",0
"['hmm', 'last', 'one', 'get', 'think', 'yes']",0
"['homosexual', 'donate', 'blood', 'due', 'risk', 'hiv', 'fair', 'unfair', 'unfair', 'carry', 'hiv', 'virus']",0
"['honestly', 'braille', 'driveup', 'org', 'lol', 'know']",0
"['honestly', 'ever', 'scar', 'say', 'thing', 'need', 'say', 'speak', 'mind', 'every', 'time']",0
"['hot', 'dog', 'baseball', 'norp', 'pastime', 'think', 'pastime', 'change', 'yes', 'still', 'hot', 'dog', 'baseball']",0
"['big', 'penis', 'thick', 'dick']",0
[],0
"['comfortable', 'sibling', 'dance', 'around', 'room', 'sing', 'goofy', 'brother', 'love', 'sister', 'really', 'comfortable']",0
"['confident', 'scale', 'cardinal']",0
"['know', 'person', 'one', 'feel', 'obvious', 'person', 'wear', 'sign', 'say', 'calcium', 'one', 'feel']",0
"['act', 'sport', 'event', 'brother', 'little', 'league', 'screaming', 'fan', 'love', 'pretty', 'reserve']",0
"['deal', 'anger', 'get', 'rid', 'mine', 'poetry', 'drink', 'beer']",0
"['dance', 'move', 'hip', 'lot', 'haha', 'way', 'know', 'dance', 'funny', 'story', 'school', 'dance', 'chaperone', 'come', 'mother', 'ask', 'always', 'natural', 'party', 'girl', 'uh', 'oh', 'explain', 'lol', 'dance']",0
"['deal', 'confrontation', 'argue', 'hit', 'use', 'dad', 'never', 'get', 'psychological', 'help', 'would', 'get', 'spiraled']",0
"['deal', 'conversation', 'really', 'bore', 'polite', 'way', 'smile', 'nod', 'laugh', 'loud', 'lol']",0
"['feel', 'people', 'offend', 'day', 'like', 'say', 'merry', 'christmas', 'someone', 'happen', 'celebrate', 'girl', 'short', 'short', 'tank', 'offend', 'others', 'sometimes', 'know', 'mean', 'yes', 'suck', 'people', 'get', 'thicker', 'skin', 'get']",0
"['feel', 'religion', 'really', 'think', 'bring', 'people', 'apart', 'religion', 'fine', 'want']",0
"['feel', 'techno', 'music', 'like']",0
"['feel', 'say', 'love', 'something', 'let', 'go', 'come', 'never', 'think', 'true', 'think', 'let', 'go', 'let', 'u', 'go', 'wait', 'nothing', 'happen', 'agree', 'sweetie']",0
"['feel', 'twilight', 'obsession', 'care']",0
"['feel', 'human', 'specie', 'whole', 'would', 'affect', 'global', 'anarchy', 'anarchy', 'chaos', 'would', 'really', 'hurt', 'u']",0
"['flirt', 'coy', 'blunt', 'point', 'touchy', 'sexy', 'shy', 'cute', 'describe', 'flirt', 'style', 'way', 'want', 'everybody', 'different', 'sometimes', 'direct', 'point', 'sometimes', 'coy', 'depend']",0
"['know', 'love', 'know']",0
"['laugh', 'like', 'deep', 'laugh', 'chortle', 'snort', 'maybe', 'bellow', 'xd', 'lol', 'deep', 'laugh']",0
"['like', 'preserve', 'memory', 'many', 'people', 'like', 'keep', 'trinket', 'past', 'write', 'journal', 'taking', 'picture', 'also', 'good', 'way', 'preserve', 'memory']",0
"['like', 'cheeseburger', 'tell', 'meat', 'preference', 'topping', 'bun', 'condiment', 'eat', 'burger']",0
"['like', 'egg', 'soy', 'milk', 'skim', 'milk', 'milk', 'water', 'taste', 'easy', 'drink', 'milk', 'yes', 'mineral', 'actually', 'taste']",0
"['mend', 'broken', 'heart', 'beer']",0
"['react', 'symptom', 'never', 'experience', 'usually', 'shrug', 'like', 'acknowledge', 'fact', 'sick', 'get', 'worried', 'pay', 'attention', 'body', 'like', 'get', 'symptom', 'never']",0
"['receive', 'internet', 'connection', 'bresnan', 'cable']",0
"['think', 'great', 'ancestor', 'decide', 'name', 'thing', 'idea']",0
"['think', 'stonehenge', 'form', 'many', 'theory', 'really', 'know', 'stone', 'come', 'quantity', 'away']",0
"['feel', 'cheater', 'suck', 'stand', 'liar']",0
"['easily', 'break', 'acne', 'whenever', 'sweat', 'always', 'seem', 'kind', 'trouble', 'problem', 'since', 'age', 'wash', 'face', 'oatmealtype', 'soap', 'get', 'rid', 'oil', 'buildup', 'pore']",0
"['easily', 'swallow', 'pill', 'size', 'large', 'multivitamin', 'naturally', 'large', 'scale', 'sometimes', 'get', 'catch', 'midway', 'throat', 'part', 'easy', 'enough', 'pretty', 'easy', 'wash', 'beer']",0
"['easily', 'gain', 'weight', 'kind', 'body', 'shape', 'tall', 'thin', 'cardinal', 'lb', 'gain', 'easily']",0
"['easily', 'sunburn', 'use', 'sunscreen', 'sun', 'way', 'soothe', 'sunburn', 'get', 'easily', 'person']",0
"['far', 'advance', 'family', 'plan', 'holiday', 'meal', 'plan', 'date', 'ahead', 'date', 'ahead', 'spread', 'cardinal', 'state', 'lot', 'family', 'member', 'time', 'get', 'schedule', 'together']",0
"['far', 'pain', 'go', 'take', 'medicine', 'high', 'tolerance', 'pain']",0
"['far', 'far', 'get', 'revenge', 'ex', 'type', 'seek', 'vengeance', 'never']",0
"['hard', 'think', 'would', 'human', 'race', 'adapt', 'somehow', 'time', 'warp', 'back', 'stone', 'age', 'would', 'hard', 'aspect', 'happen', 'clean', 'drinking', 'water', 'internet', 'car', 'would', 'suck']",0
"['important', 'education', 'plan', 'continue', 'education', 'already', 'go', 'college', 'attend', 'get', 'degree', 'education', 'go', 'college', 'gpe', 'get', 'degree', 'yet']",0
"['ever', 'long', 'ago', 'birthday', 'birthday', 'date']",0
"['wyoming', 'treat', 'good', 'bear', 'love', 'get', 'see', 'wonderful', 'country', 'lot', 'camp']",0
"['date', 'go', 'far', 'plan', 'accomplish', 'school', 'fall', 'come', 'back', 'around', 'go', 'camping', 'cardinal', 'different', 'national', 'park', 'state', 'park', 'well']",0
"['late', 'sleep', 'date', 'compare', 'fall', 'school', 'start', 'go', 'school', 'date', 'wake', 'early', 'go', 'fishing', 'camping']",0
"['likely', 'find', 'ant', 'crawl', 'around', 'floor', 'house', 'date', 'never']",0
"['long', 'spend', 'formspring', 'day', 'hour']",0
"['long', 'take', 'get', 'ready', 'time', 'long', 'shortest', 'ever', 'minute']",0
"['long', 'inbox', 'know']",0
"['long', 'think', 'take', 'get', 'know', 'someone', 'well', 'enough', 'judge', 'see', 'daytoday', 'basis', 'date']",0
"['long', 'since', 'formspring', 'week']",0
"['long', 'long', 'relationship']",0
"['many', 'book', 'read', 'date', 'school', 'date', 'general', 'lot', 'far', 'date', 'probably']",0
"['many', 'child', 'many', 'child', 'someone', 'time', 'afford', 'take', 'care', 'child', 'many', 'person', 'afford', 'raise', 'kid']",0
"['many', 'closet', 'bedroom', 'one', 'rather', 'small', 'hold', 'clothing', 'another', 'large', 'washing', 'machine', 'dryer', 'one', 'slide', 'glass', 'mirror', 'hot']",0
"['time', 'ahead', 'behind', 'time', 'behind']",0
"['time', 'sleep', 'need', 'feel', 'completely', 'rest']",0
"['many', 'light', 'room', 'mine']",0
"['many', 'national', 'park', 'yellowstone', 'grand', 'teton', 'grand', 'canyon', 'glacier', 'national', 'park']",0
"['many', 'contact', 'actually', 'spam', 'back', 'question', 'back', 'among']",0
"['many', 'people', 'get']",0
"['many', 'people', 'actually', 'spam', 'back', 'spam', 'honestly', 'say', 'every', 'person', 'list', 'spammed', 'spammed', 'everyone', 'spammed', 'hence', 'list', 'every', 'one']",0
"['many', 'people', 'know', 'personally', 'name', 'know', 'angelica', 'gpe', 'angeli', 'cardinal', 'gpe', 'know', 'cardinal', 'men', 'ordinal', 'name']",0
"['many', 'picture', 'room', 'sit']",0
"['many', 'question', 'currently', 'inbox', 'lonely', 'party', 'lol', 'form', 'lol']",0
"['many', 'question', 'inbox', 'moment', 'lot', 'question']",0
"['many', 'question', 'inbox']",0
"['many', 'question', 'ask', 'every', 'day', 'guess', 'form', 'spring', 'estimate', 'around']",0
"['many', 'question', 'currently', 'get', 'inbox']",0
"['many', 'question', 'would', 'ideally', 'prefer', 'inbox', 'first', 'thing', 'time']",0
"['many', 'rude', 'mean', 'message', 'would', 'get', 'formspring', 'order', 'stop', 'use', 'million']",0
"['many', 'square', 'foot', 'house', 'mine', 'size', 'sorry', 'already', 'ask']",0
"['many', 'state', 'never', 'hawaii']",0
"['many', 'time', 'many', 'time', 'marry', 'anything', 'many']",0
"['many', 'time', 'think', 'possible', 'person', 'fall', 'love', 'many', 'want']",0
"['many', 'time', 'look', 'something', 'long', 'realize', 'obvious', 'place', 'look', 'phone', 'time', 'realize', 'pocket', 'lmao']",0
"['many', 'time', 'move', 'life', 'time', 'many', 'count']",0
"['many', 'true', 'friend', 'friend', 'would', 'absolutely', 'anything', 'even', 'answer', 'phone', 'call', 'cry', 'eye', 'need', 'someone', 'chat', 'one', 'love', 'death']",0
"['many', 'people', 'log', 'time']",0
"['many', 'year', 'think', 'take', 'relationship', 'actually', 'know', 'date']",0
"['many', 'year', 'would', 'couple', 'date', 'finally', 'get', 'married', 'date', 'date', 'live', 'date', 'get', 'married', 'everyone', 'different', 'exception', 'felt', 'right', 'u']",0
"['much', 'alcohol', 'feel', 'could', 'consume', 'danger', 'alcohol', 'poisoning', 'drink', 'often', 'enough', 'know', 'limit', 'make', 'sick', 'think', 'people', 'drink', 'alcohol', 'general', 'drink', 'make', 'feel', 'good', 'feel', 'confident', 'secure', 'drink', 'like', 'fish', 'detriment', 'health', 'drink', 'entire', 'case', 'beer', 'cardinal', 'sitting']",0
"['much', 'cash', 'usually', 'carry', 'around']",0
"['much', 'know', 'judaism', 'know', 'anyone', 'norp', 'know', 'lot', 'know', 'norp', 'people']",0
"['much', 'sleep', 'time']",0
"['much', 'music', 'influence', 'life', 'love', 'music', 'love', 'listen', 'often']",0
"['much', 'control', 'course', 'life', 'take']",0
"['much', 'would', 'willing', 'give', 'order', 'possess', 'supermodel', 'movie', 'star', 'body', 'important']",0
"['often', 'drink', 'every', 'day']",0
"['often', 'add', 'friend', 'facebook', 'add', 'people', 'date', 'basis', 'give', 'take', 'depend', 'almost', 'never', 'like', 'friend', 'haha', 'haha', 'haha']",0
